id,type,caption,url,commentsCount,likesCount,timestamp,groundtruth
3835883573597874497,Sidecar,"Hoje me reuni com Sundar Pichai, CEO do Google, a seu pedido, durante a Cúpula sobre o Impacto da Inteligência Artificial, na Índia. Ele ressaltou a importância do Brasil para o Google, os investimentos que a empresa tem feito no país, a abertura do Centro de Engenharia em São Paulo e as ações de infraestrutura e parcerias com o setor público.

Apresentamos a visão brasileira para a Inteligência Artificial, as iniciativas do governo em serviços públicos digitais, o Plano Brasileiro de Inteligência Artificial e o plano de atração de investimentos em datacenters.

Também falamos sobre os riscos da IA, especialmente para meninas e mulheres, e sobre a proposta de marco regulatório em discussão no Congresso Nacional, com medidas de proteção à indústria criativa brasileira.

O Google reafirmou o compromisso de aprofundar a parceria com o governo brasileiro e ampliar as ações com o setor privado no país.

📸 @ricardostuckert",https://www.instagram.com/p/DU7y8lsDqlB/,1601,16280,2026-02-19 09:22:57+00:00,economia_producao
3929065885179457514,Image,"Resultado histórico: o Brasil registrou a menor taxa de desemprego para um mês de maio desde o início da série histórica. Seguimos trabalhando para gerar mais emprego, renda e oportunidades para todos. 🇧🇷

📸 @ricardostuckert",https://www.instagram.com/p/DaG2JsBOi_q/,2574,11268,2026-06-27 23:01:01+00:00,economia_producao
3833950534772887106,Video,"Uma noite inesquecível na Sapucaí. Niterói, Imperatriz, Portela e Mangueira: Quatro escolas e uma só emoção. Quanta criatividade e talento juntos na avenida. Foi lindo. Obrigado, Rio!

🎥 @ricardostuckert",https://www.instagram.com/p/DU07bK_jo5C/,43661,602733,2026-02-16 17:29:19+00:00,cultura_regionalidade
3905889610664675430,Sidecar,"A BR-319 é compromisso com a integração e o desenvolvimento do Amazonas.

Hoje visitamos as obras do trecho da BR-319 para garantir melhorias na rodovia, a construção de pontes e ações socioambientais para proteger a região e quem vive nela. 

O Governo do Brasil garantindo mais infraestrutura com responsabilidade para o Amazonas e para todo o país.

📸 @ricardostuckert",https://www.instagram.com/p/DY0gegXjohm/,1774,32943,2026-05-26 23:32:27+00:00,economia_producao
3887725229917491543,Sidecar,"Hoje é dia de reconhecer quem move o Brasil todos os dias. 

Mais emprego, salário mínimo com aumento real e mais renda para quem trabalha.

Seguimos avançando com justiça social e mais dignidade: alívio no bolso, renegociação de dívidas, com o Novo Desenrola Brasil, e mais tempo para viver, com o fim da escala 6x1.

Porque quando o trabalhador ganha, o Brasil cresce. 🇧🇷",https://www.instagram.com/p/DXz-X-hjlFX/,5165,38401,2026-05-01 22:03:04+00:00,politicas_sociais
3823961391498170436,Sidecar,"Hoje, em solenidade no Supremo Tribunal Federal, por ocasião da abertura do Ano Judiciário, reforcei o papel do nosso governo na defesa das instituições democráticas. No enfrentamento ao crime organizado. E na construção de um país mais justo e próspero para os brasileiros.

📸 @ricardostuckert",https://www.instagram.com/p/DURcKAXDpBE/,2890,34527,2026-02-02 22:35:42+00:00,governo_instituicoes
3872604153449456444,Sidecar,"O Instituto Federal de Sorocaba agora tem casa própria!

É com muita alegria que entregamos hoje a sede definitiva para os mais de 1800 estudantes de 13 cursos do instituto. A perspectiva é que 200 novas vagas sejam criadas. São 4,6 mil m² de área construída, com laboratórios de ponta. Investimento de mais de R$ 20 milhões pelo Novo PAC. 

Investir em Institutos Federais é garantir educação profissional e tecnológica gratuita e de qualidade para os jovens de nosso país. Educação não é gasto. É investimento.

📸 @ricardostuckert",https://www.instagram.com/p/DW-QPWqDqM8/,1543,12442,2026-04-11 01:20:00+00:00,politicas_sociais
3891971608475424346,Sidecar,"Reunião muito produtiva com o presidente dos Estados Unidos, @POTUS, na Casa Branca.

📸 @ricardostuckert",https://www.instagram.com/p/DYDD46vFVZa/,40028,737799,2026-05-07 18:39:52+00:00,governo_instituicoes
3861013002023461479,Video,"Depois de um dia cheio, com quatro agendas em São Paulo, muitas histórias, conversas e entregas, encerro o dia com muita emoção. Porque governar é isso: cuidar das pessoas. Boa noite! 

🎥 @ricardostuckert",https://www.instagram.com/p/DWVEt5qxeJn/,7551,122306,2026-03-26 01:30:00+00:00,outros
3838989901816048436,Video,"Vivendo um dia inesquecível e digno de K-drama hoje em Seul. Um encontro entre dois ex-operários que hoje ocupam a Presidência de seus países. Fortalecendo laços Brasil–Coreia do Sul. 🇧🇷🫰💜🇰🇷

🎥 Audiovisual/PR",https://www.instagram.com/p/DVG1PnSDqs0/,9943,138620,2026-02-23 16:15:22+00:00,governo_instituicoes
3815723642706094961,Image,"O cinema brasileiro está entre os grandes do mundo. 🇧🇷🎬

O Agente Secreto concorre ao Oscar de Melhor Filme entre outras nove produções. Estar entre os melhores do mundo já é uma vitória da nossa cultura, do nosso talento e da nossa capacidade de contar histórias que atravessam fronteiras.",https://www.instagram.com/p/DT0LG-8jmtx/,3623,119298,2026-01-22 13:48:46+00:00,cultura_regionalidade
3857220364711847540,Video,"Hoje, em Betim, eu vi de perto o que significa falar de soberania nacional de verdade.

Estamos investindo R$ 9 bilhões na refinaria da Petrobras em Minas Gerais, ampliando a produção, gerando empregos e fortalecendo o Brasil. E mais do que isso: já começamos a produzir o Diesel R, um combustível mais sustentável, que aponta para o futuro da nossa energia.

🎥 @ricardostuckert",https://www.instagram.com/p/DWHmXw7DWZ0/,5012,106556,2026-03-20 19:56:38+00:00,economia_producao
3857294202338473710,Video,"Boa noite, povo, que eu cheguei… e cheguei com entrega de verdade 🚌🇧🇷

Hoje é dia de mostrar mais um passo importante para o futuro da nossa educação: são 324 novos ônibus escolares do Programa Caminho da Escola, chegando para atender estudantes em todo o Brasil.

🎥 @ricardostuckert",https://www.instagram.com/p/DWH3KPkjvbu/,13531,267664,2026-03-20 22:25:43+00:00,politicas_sociais
3852034916804890174,Video,"Tatiane fez medicina, um sonho que também era de seu pai. Enfermeiro, ele não teve as mesmas oportunidades que ela teve, mas sempre acreditou no poder da educação e do serviço público.

Como médica, Dra. Tati atuou por anos no Hospital do Andaraí, cuidando de quem mais precisava. Hoje, volta ao Andaraí em uma nova função, como médica da Presidência da República.

Uma história que mostra como políticas públicas podem transformar apenas vidas, mas também gerações.

🎥 @ricardostuckert",https://www.instagram.com/p/DV1LVkOjo4-/,18488,256005,2026-03-13 16:14:08+00:00,politicas_sociais
3838716404715920028,Sidecar,"Grande honra ser recebido pelo presidente @2_jaemyung .
Um encontro para fortalecer nossas parcerias e celebrar a amizade entre Brasil e Coreia do Sul. 🇧🇷🤝🏽🇰🇷

📸 @ricardostuckert",https://www.instagram.com/p/DVF3DtQjpqc/,2173,71222,2026-02-23 07:11:17+00:00,governo_instituicoes
3870494337453130156,Sidecar,"Hoje o Cine Alvorada exibiu o filme Por um Fio, uma história sobre cuidado, resistência e a importância do acesso à saúde pública. Emocionante ver os desafios e as conquistas vividas por quem depende do SUS, evidenciando seu papel fundamental na garantia de dignidade e vida.

Mais do que um filme, a sessão foi um convite à reflexão sobre a força do SUS e a importância de defendê-lo como um direito de todos.

📸 @ricardostuckert",https://www.instagram.com/p/DW2whfZDgGs/,17216,646242,2026-04-08 03:28:21+00:00,cultura_regionalidade
