,id,type,caption,url,commentsCount,likesCount,timestamp,date,month,ai_guess
76,3905657434298478756,Video,"Hoje, em Manaus, pude ver de perto mais uma família realizando o sonho da casa própria. Quando entrei na casa da Dona Aldenora, vi dignidade chegando onde antes faltava quase tudo.

Ela já tomou banho com água da chuva, enchendo vasilhas para conseguir seguir em frente. Hoje, abriu a porta da casa própria. Tem banheiro, geladeira cheia, máquina de lavar, cama grande, rede e um lugar seguro para viver e cuidar da família. 

Não existe felicidade maior do que ver o povo conquistando aquilo que durante tanto tempo parecia impossível. É isso que o Minha Casa, Minha Vida representa: transformar sonho em realidade, devolver esperança e garantir dignidade para quem mais precisa.

🎥 @ricardostuckert",https://www.instagram.com/p/DYzrr5RuXCk/,24478,285031,2026-05-26 15:54:00+00:00,2026-05-26,5,politicas_sociais
77,3905889610664675430,Sidecar,"A BR-319 é compromisso com a integração e o desenvolvimento do Amazonas.

Hoje visitamos as obras do trecho da BR-319 para garantir melhorias na rodovia, a construção de pontes e ações socioambientais para proteger a região e quem vive nela. 

O Governo do Brasil garantindo mais infraestrutura com responsabilidade para o Amazonas e para todo o país.

📸 @ricardostuckert",https://www.instagram.com/p/DY0gegXjohm/,1774,32943,2026-05-26 23:32:27+00:00,2026-05-26,5,economia_producao
78,3897102973929889218,Video,"Visitei a Biblioteca Professora Socorro Alencar, no Minha Casa, Minha Vida em Camaçari, na Bahia, onde conversei com jovens e crianças impactados pela leitura. Também deixei dois livros do meu acervo para fortalecer esse espaço: Um Defeito de Cor, de Ana Maria Gonçalves, e Torto Arado, de Itamar Vieira Júnior.

Além de garantir moradia digna, estamos levando acesso à cultura, ao conhecimento e a oportunidades. O conjunto também conta com campinho de futebol e espaços de convivência para o lazer das famílias.

Viver com dignidade é isso: ter casa e qualidade de vida.

🎥 Audiovisual/PR",https://www.instagram.com/p/DYVSoHONZ3C/,4849,77032,2026-05-14 20:39:05+00:00,2026-05-14,5,politicas_sociais
79,3899936254232947167,Video,"Hoje visitei o Sirius, em Campinas: a maior e mais complexa estrutura científica já construída no Brasil. 🇧🇷

Com ciência, tecnologia e investimento, o Brasil avança no desenvolvimento de vacinas, medicamentos e inovação. O Brasil voltou a pensar grande.

🎥 @ricardostuckert",https://www.instagram.com/p/DYfW1xIOOnf/,3585,49318,2026-05-18 18:26:41+00:00,2026-05-18,5,economia_producao
80,3893920403186175030,Sidecar,"Neste Dia das Mães, penso em minha mãe, Dona Lindu, e em milhões de mulheres brasileiras que sustentam suas famílias com a própria coragem. Mulheres que acordam antes do sol, enfrentam a dureza da vida e ainda encontram forças para oferecer carinho, proteção e esperança aos seus filhos.

Se hoje eu acredito em um Brasil mais justo, é porque um dia uma mãe me ensinou, dentro de uma casa simples, que ninguém pode desistir. É preciso teimar. Antes de qualquer cargo, antes de qualquer título, eu sou filho de Dona Lindu. E esse será sempre o maior orgulho da minha vida.

📸 @ricardostuckert",https://www.instagram.com/p/DYJ-_nPjsw2/,6010,171253,2026-05-10 11:11:46+00:00,2026-05-10,5,outros
81,3896971990195064895,Video,"Bahia é abraço, carinho e esperança. ❤️

🎥 Audiovisual/PR",https://www.instagram.com/p/DYU02DHOVA_/,10255,110793,2026-05-14 16:20:53+00:00,2026-05-14,5,cultura_regionalidade
82,3892831412256955476,Sidecar,"Anunciamos hoje um investimento de quase R$ 130 bilhões para melhorar a distribuição de energia elétrica em 13 estados até 2030. Além do investimento, o Governo do Brasil definiu novas exigências nos contratos de renovação das concessões, para garantir um serviço cada vez melhor para famílias, empresas e indústria.

Também atualizamos o Luz Para Todos, uma das maiores iniciativas de inclusão energética do mundo. Após levar energia a 18 milhões de pessoas desde 2003 e alcançar quase 99,8% da população, o programa foi prorrogado até 2028/29, com foco em mulheres chefes de família e comunidades vulneráveis e isoladas. A expectativa é atender cerca de 230 mil famílias, com incentivo ao uso produtivo da energia para geração de renda e fortalecimento das cadeias locais.

📸 Audiovisual/PR",https://www.instagram.com/p/DYGHYtaDtxU/,1255,9437,2026-05-08 23:08:08+00:00,2026-05-08,5,economia_producao
83,3901496814767869887,Sidecar,"Participei da solenidade de posse do novo ministro do Tribunal de Contas da União (TCU), Odair Cunha. Desejo um bom trabalho nesta função tão importante para o fortalecimento das instituições e da boa gestão pública no nosso país.

📸 @ricardostuckert",https://www.instagram.com/p/DYk5q6Yjo-_/,804,16817,2026-05-20 22:04:45+00:00,2026-05-20,5,governo_instituicoes
84,3891971608475424346,Sidecar,"Reunião muito produtiva com o presidente dos Estados Unidos, @POTUS, na Casa Branca.

📸 @ricardostuckert",https://www.instagram.com/p/DYDD46vFVZa/,40028,737799,2026-05-07 18:39:52+00:00,2026-05-07,5,governo_instituicoes
85,3903038760103635054,Sidecar,"Hoje participei do Sem Censura, da TV Brasil, e tive a oportunidade de conversar com @cissaguimaraes , @nathfinancas , @falamuka e @lubarretooficial .

Quero agradecer pelo convite e pela oportunidade de falar sobre tantos temas importantes para o Brasil. Foi um diálogo muito importante e cheio de aprendizado. 🇧🇷

📸 @ricardostuckert",https://www.instagram.com/p/DYqYRK4juhu/,4039,79394,2026-05-23 01:08:19+00:00,2026-05-23,5,outros
86,3906369744038083305,Video,"O Festival de Parintins é um exemplo poderoso de civilidade e respeito para todo o povo brasileiro. 

Mesmo com a rivalidade histórica entre Caprichoso e Garantido, o que prevalece é o amor pela cultura, pela tradição e pelo espetáculo que une o povo amazônida todos os anos.

Parintins mostra ao Brasil que é possível disputar com paixão, defender suas cores com orgulho e, ao mesmo tempo, manter o respeito, a convivência e a admiração pelo outro.

🎥 @ricardostuckert",https://www.instagram.com/p/DY2NpXauTrp/,9851,135089,2026-05-27 15:28:54+00:00,2026-05-27,5,cultura_regionalidade
87,3894211155250768597,Sidecar,"Quando somamos trabalho remunerado e trabalho doméstico, as mulheres brasileiras trabalham quase 10 horas a mais por semana do que os homens. Isso significa cerca de 21 dias a mais por ano dedicados aos cuidados da casa e da família. Essa carga é ainda maior entre mulheres negras, que chegam a dedicar 22,4 horas semanais ao trabalho doméstico.

Toda mãe merece mais tempo. Tempo para descansar, para estar com quem ama, para viver. É isso que o fim da escala 6x1 vai garantir às mulheres e ao Brasil.

Audiovisual/PR",https://www.instagram.com/p/DYLBGnNFerV/,2226,103605,2026-05-10 20:49:26+00:00,2026-05-10,5,politicas_sociais
88,3897158266841381144,Sidecar,"Estivemos hoje na Fábrica de Fertilizantes Nitrogenados da Bahia, a Fafen, que está retomando sua produção.

A fabricação nacional de fertilizantes, que tinha sido abandonada nos últimos anos, é estratégica para a soberania do Brasil. Os conflitos na Rússia, na Ucrânia e no Oriente Médio mostraram ao mundo a importância de produzir aqui, algo essencial para o nosso desenvolvimento e para a segurança alimentar da nossa população.

Ao ampliar a produção nacional, reduzimos a dependência externa e fortalecemos a capacidade do Brasil de plantar, colher e garantir comida na mesa dos brasileiros.  O Brasil é um país agrícola, um dos maiores produtores de alimento do mundo. Precisa ser dono do seu nariz e fabricar aqui os fertilizantes.

Com unidades da Petrobras na Bahia, em Sergipe, no Paraná e no Mato Grosso do Sul, pretendemos suprir 35% do mercado nacional de ureia nos próximos anos.

Essa retomada também significa mais emprego e renda. Só aqui em Camaçari (BA), são mais de 3 mil empregos diretos e indiretos.  O Brasil ganha.

📸Breno Araújo",https://www.instagram.com/p/DYVfMuwjrkY/,1291,22564,2026-05-14 22:24:49+00:00,2026-05-14,5,economia_producao
89,3899925771615881657,Sidecar,"Hoje visitei o Sirius, o acelerador de partículas do Brasil. Ele fica em Campinas e é a mais complexa estrutura científica já construída em nosso país. Com investimento do Novo PAC, inauguramos hoje quatro novas linhas desse “supermicroscópio” que coloca o Brasil na vanguarda global de tecnologia.

O Sirius usa aceleradores de partículas para produzir um tipo especial de luz, chamada luz síncrotron, que é usada em pesquisas de ponta nas mais variadas áreas do conhecimento, como o desenvolvimento de medicamentos, na agricultura e no clima, na criação de novos chips para a indústria eletrônica, além das áreas de petroquímica e de minerais raros.

Aqui, estamos construindo também o Orion, laboratório de biossegurança máxima criado para estudar vírus, fungos e bactérias. Será o primeiro do tipo na América Latina e diretamente conectado ao Sirius. Com o Sirius e o Orion, nossos pesquisadores terão aqui tecnologia de ponta para o estudo de patógenos, vacinas e fármacos.

Investir em ciência é apostar no futuro, na nossa soberania e na saúde dos brasileiros. 

Parabéns aos nossos cientistas e pesquisadores.

O Brasil voltou a pensar grande!

📸 @ricardostuckert",https://www.instagram.com/p/DYfUdObjkm5/,830,14848,2026-05-18 18:03:22+00:00,2026-05-18,5,economia_producao
90,3900120215346647649,Sidecar,"🇧🇷 Vai, Brasil!

Muito além do futebol, a Copa do Mundo é um momento que une famílias, amigos e reforça nossa cultura, nossa história e nosso orgulho.

E enquanto a Seleção entra em campo, do lado do povo brasileiro também tem um time em ação. O Pé-de-Meia vindo da base, segurando o jovem na escola. O Desenrola tirando o nome do vermelho. O Gás do Povo chegando na cozinha. A CNH Social dando o passe que faltava. O Imposto de Renda Zero devolvendo o salário de quem mais precisa e o fim da escala 6x1 já aquecendo na beira do campo, pronto pra entrar. Cada conquista, um golaço do Brasil. 

Toda a sorte para a Seleção!",https://www.instagram.com/p/DYgAqwRDpJh/,12405,233848,2026-05-19 00:29:41+00:00,2026-05-19,5,politicas_sociais
91,3897226879815455732,Video,"A história do Brasil começa na Bahia. Foi na Bahia que o Brasil nasceu, foi na Bahia que o petróleo foi descoberto… e agora é na Bahia que a gente volta a produzir ureia para fortalecer a nossa agricultura e a indústria nacional.

Hoje visitei a FAFEN e saí de lá com alegria no coração. Depois de anos parada, a fábrica voltou a produzir fertilizantes, com investimento de R$ 100 milhões e geração de emprego para o povo baiano.

A Bahia segue fazendo história e agora com fertilizante produzido em solo brasileiro outra vez. 🇧🇷

🎥 Audiovisual/PR",https://www.instagram.com/p/DYVuzLkgRP0/,4916,83209,2026-05-15 00:42:45+00:00,2026-05-15,5,economia_producao
92,3896416666954279229,Image,"Assinei hoje uma medida provisória para conter a alta do preço da gasolina, que vem sendo pressionado por uma guerra que não é nossa. Desde o início do conflito, estamos agindo para proteger os brasileiros dos impactos da alta internacional dos combustíveis. Já adotamos medidas para reduzir os efeitos no diesel e no gás de cozinha. Graças a esse trabalho, o Brasil segue entre os países menos afetados pelo conflito no Oriente Médio. Não vamos permitir que a nossa população pague a conta dessa guerra.

📸 Breno Araújo",https://www.instagram.com/p/DYS2lCCuKk9/,2210,35843,2026-05-13 21:52:33+00:00,2026-05-13,5,economia_producao
93,3905821276521286563,Video,"Karina, Karen e Kleiton, hoje eu tive um encontro que mexeu comigo. Conheci o pai de vocês, o Sr. Antônio, trabalhador da construção da BR-319, aqui no Amazonas. No meio da conversa, ele me contou que vocês deixaram de estudar. E eu não podia ir embora sem deixar um recado de coração pra vocês.

Por isso, gravei essa mensagem direto do Trecho Charlie da BR-319, com muito carinho e esperança no futuro de vocês. Ouçam com atenção o recado do presidente da República. ❤️

🎥 @ricardostuckert",https://www.instagram.com/p/DY0Q8HPNsuj/,35969,557210,2026-05-26 21:18:30+00:00,2026-05-26,5,politicas_sociais
94,3902186752434340795,Sidecar,"Hoje estive na Teia Nacional dos Pontos de Cultura, em Aracruz (ES). Uma alegria imensa ver de perto a força e a resistência dessa teia tecida a tantas mãos.

Esta caminhada começou há mais de 20 anos, com a ideia de transformar locais já existentes, consagrados pelas comunidades, em Pontos e Pontões de Cultura.

Quando reassumimos a Presidência, em 2023, havia pouco mais de 4 mil. Em três anos e meio de governo, tecemos juntos esta imensa teia. Dezesseis mil Pontos e Pontões, por mais de 2.200 munícipios, pulsando nas periferias, favelas, assentamentos rurais, quilombos e territórios indígenas. 

A cultura ajuda a atravessar os tempos mais sombrios e ilumina o caminho que devemos seguir: o de um país mais desenvolvido, mais humanista, mais generoso, mais inclusivo e mais feliz.

📸@ricardostuckert",https://www.instagram.com/p/DYnWi06FYO7/,976,12911,2026-05-21 20:55:32+00:00,2026-05-21,5,cultura_regionalidade
95,3905029982154729855,Sidecar,"Reitores de todo o Brasil reunidos com 64 reitores de mais de 30 países africanos. Participo, neste Dia da África, da abertura da primeira edição do Fórum de Reitores Brasil - África.

A ideia é fortalecer a cooperação das universidades brasileiras com instituições do continente africano. Atualmente, temos 235 acordos de cooperação com instituições de educação superior de 38 países africanos. 

Queremos promover e ampliar esses acordos e programas de mobilidade estudantil e intercâmbio científico, principalmente em áreas estratégicas como agricultura, energias renováveis, mineração, petróleo e gás, setor aeroespacial, inteligência artificial e ciências humanas.

O Brasil tem uma dívida histórica com o continente africano, que é impagável financeiramente. Mas que fazemos questão de pagar com solidariedade, cooperação e transferência de tecnologia. O dia de hoje é um chamado à ação para renovar uma parceria baseada em respeito mútuo, inovação e visão de futuro. O Brasil estará ao lado da África nessa caminhada.

📸 @ricardostuckert",https://www.instagram.com/p/DYxdBQ7lSl_/,715,8934,2026-05-25 19:04:31+00:00,2026-05-25,5,governo_instituicoes
96,3897775730449562543,Sidecar,"Visita ao Centro de Pesquisa Clínica e Cirurgia Robótica do Instituto de Treinamento em Cirurgias Minimamente Invasivas (IRCAD) do Hospital de Amor, em Barretos. Anunciamos investimento de R$ 2,2 bilhões para ampliar o acesso da população a tratamentos e medicamentos contra o câncer, pelo SUS. Também anunciamos ampliação do acesso à cirurgia de reconstrução mamária.

📸 Breno Araújo",https://www.instagram.com/p/DYXrmAjlbuv/,1158,11682,2026-05-15 18:51:37+00:00,2026-05-15,5,politicas_sociais
97,3902091078600939680,Video,"Hoje, entreguei novos veículos que vão garantir mais dignidade e cuidado para quem depende do SUS. 🚑❤️

Os veículos fazem parte do programa Agora Tem Especialistas, Caminhos da Saúde, que vão ajudar pacientes que precisam viajar longas distâncias para consultas, exames, cirurgias e tratamentos como hemodiálise e câncer.

Acesso à saúde também é poder chegar ao atendimento com segurança, acolhimento e respeito. 

🎥 @ricardostuckert",https://www.instagram.com/p/DYnAyltOtig/,6903,85256,2026-05-21 17:55:41+00:00,2026-05-21,5,politicas_sociais
98,3894974457123354937,Sidecar,"Recebi, nesta segunda (11), a ex-presidenta do Chile, Michelle Bachelet para tratar de sua candidatura ao cargo de Secretária-Geral da ONU. Discutimos vários temas da agenda internacional e o papel que uma ONU reformada precisa ter para a promoção da paz e do desenvolvimento sustentável, bem como para o fortalecimento do multilateralismo

Sua experiência como chefe de Estado e profunda conhecedora da ONU a credencia a ser a primeira mulher latino-americana a liderar a organização.

📸 Breno Araújo",https://www.instagram.com/p/DYNuqHeDrk5/,2366,63345,2026-05-11 22:05:59+00:00,2026-05-11,5,governo_instituicoes
99,3900665544727397707,Sidecar,"Estive hoje no Encontro Internacional da Indústria da Construção. Um setor que tem crescido muito em nosso governo, impulsionado pela retomada do Minha Casa, Minha Vida. Hoje, o programa é responsável por mais da metade dos lançamentos da construção civil. 

Quando assinamos a MP que recriou a política, nossa meta era contratar 2 milhões de moradias até dezembro de 2026. Em janeiro deste ano já tínhamos mais de 2,1 milhões de contratos. Agora, pretendemos alcançar 3 milhões até o fim deste ano. Porque moradia é direito fundamental das famílias brasileiras. Está na Constituição e entre as prioridades do nosso governo. 

A participação do crédito imobiliário no PIB chegou a 10% em 2025. Antes da primeira versão do Minha Casa Minha Vida, no início dos anos 2000, era em torno de 2%. Aumentamos em 58% os recursos do FGTS destinados ao financiamento habitacional. 

Com essas e outras ações, estamos construindo um ambiente econômico capaz de transformar o crédito imobiliário em motor de desenvolvimento, enquanto ampliamos o acesso da população à casa própria, impulsionamos a economia e fortalecemos a construção civil.

📸 @ricardostuckert",https://www.instagram.com/p/DYh8qV1FQVL/,552,7186,2026-05-19 18:33:10+00:00,2026-05-19,5,politicas_sociais
100,3892593461581198061,Sidecar,"Diálogo e respeito! 🇧🇷🤝🇺🇸

🎥 Audiovisual/PR",https://www.instagram.com/p/DYFRSEkjjLt/,7956,154360,2026-05-08 15:15:22+00:00,2026-05-08,5,governo_instituicoes
101,3900536234647790680,Video,"Conheci de perto uma descoberta brasileira que pode ajudar a transformar o futuro da energia limpa no mundo. 🇧🇷

Pesquisadores do CNPEM desenvolveram uma enzima capaz de tornar mais eficiente a produção de biocombustíveis a partir de resíduos agrícolas, abrindo novos caminhos para uma economia mais sustentável.

É a ciência brasileira mostrando, mais uma vez, que o Brasil tem inteligência, tecnologia e inovação para liderar a transição energética.

🎥 @ricardostuckert",https://www.instagram.com/p/DYhfQobuKRY/,2856,44449,2026-05-19 14:19:02+00:00,2026-05-19,5,economia_producao
102,3906468065014258322,Sidecar,"Hoje, em Manaus, no Amazonas, acompanhei o anúncio de mais de R$ 2,8 bilhões em investimentos da Petrobras e da Transpetro para fortalecer a economia da região, ampliar a produção de gás natural e impulsionar a indústria naval brasileira.

Serão construídas 18 barcaças e 18 empurradores fluviais, além de novos investimentos no Polo de Urucu, gerando emprego, renda e mais desenvolvimento para o povo amazonense.

Quando a gente acredita no Brasil, investe na nossa indústria e no nosso povo, a gente faz o nosso país dar certo. 

📸 @ricardostuckert",https://www.instagram.com/p/DY2kAH9lRqS/,683,13748,2026-05-27 18:41:44+00:00,2026-05-27,5,economia_producao
103,3896113527387996050,Sidecar,"Posse do ministro Nunes Marques como presidente do @tsejus e do ministro André Mendonça como vice-presidente da Casa. Desejo uma boa condução à frente do Tribunal, instituição de fundamental importância para a nossa democracia.

📸 Breno Araújo",https://www.instagram.com/p/DYRxpxUjj-S/,2463,52480,2026-05-13 11:49:07+00:00,2026-05-13,5,governo_instituicoes
104,3900042132581183465,Sidecar,"Anúncio de R$ 37 bilhões em investimentos da Petrobras para o estado de São Paulo. 

🔹 R$ 6 bilhões para ampliação da Refinaria de Paulínia, a Replan, a maior da Petrobras, responsável pelo abastecimento de mais de 30% do território brasileiro
🔹 Implantação de Unidade de Combustível Sustentável de Aviação (SAF) e Diesel Renovável na RPBC (Cubatão)
🔹 Ampliação de unidade de Hidrotratamento de Diesel da Revap (São José dos Campos)
🔹 Aumento da capacidade da Unidade de Craqueamento Catalítico Fluido de Resíduos na Recap (Mauá)
🔹 Implantação do oleoduto OBAPI (Barueri-Pilões)
🔹 Construção de novo píer no Terminal Aquaviário de Santos e instalação de tancagem para bunker B24
🔹 Investimentos na Bacia de Santos em poços complementares e exploratórios, além de manutenções operacionais

Já houve tentativas de privatizar a Petrobras. Hoje, trabalhamos para fortalecê-la. A Petrobras é um patrimônio do povo brasileiro.

📸 @ricardostuckert",https://www.instagram.com/p/DYfu6gBju_p/,1595,16797,2026-05-18 21:54:33+00:00,2026-05-18,5,economia_producao
105,3891183057839724400,Image,"Embarcando para reunião de trabalho com o presidente Donald Trump nesta quinta, na Casa Branca, em Washington. Desejo um bom trabalho ao companheiro @geraldoalckmin_ , que assume a presidência até nosso retorno! 🇧🇷

📸 @ricardotuckert",https://www.instagram.com/p/DYAQl_ujhdw/,5523,77670,2026-05-06 16:33:43+00:00,2026-05-06,5,governo_instituicoes
106,3906176220637976232,Video,"Bom dia! 🇧🇷

🎥 @ricardostuckert",https://www.instagram.com/p/DY1hpOtNFao/,27309,350359,2026-05-27 09:02:48+00:00,2026-05-27,5,outros
107,3885346915768739129,Sidecar,"Quem trabalha duro todos os dias também merece viver os momentos que mais importam. A escala 6x1 tira de milhões de brasileiros e de brasileiras o tempo com quem mais importa: a família.

Superar essa jornada é garantir justiça social, e também tempo para ver os filhos crescerem, descansar, ter lazer e viver o convívio familiar.

Sem reduzir salários e com mais qualidade de vida para todos.

A escala 5x2 é um passo para um Brasil que cuida do seu povo e que sabe que esse cuidado começa dentro de casa, com as famílias brasileiras 🇧🇷",https://www.instagram.com/p/DXrhm83jiU5/,3123,36207,2026-04-28 15:17:47+00:00,2026-04-28,4,politicas_sociais
108,3886757661027241273,Image,"Hoje, véspera do Dia do Trabalhador e da Trabalhadora, quero conversar diretamente com quem move este país todos os dias.

Com quem acorda cedo, enfrenta desafios e não desiste. Com quem trabalha com carteira assinada, é MEI, faz bico, empreende, cuida, ensina e constrói. É por você que a gente trabalha e é por você que o Brasil segue em frente.

Te espero hoje, às 20h30.

📸 @ricardostuckert",https://www.instagram.com/p/DXwiX_xjo05/,8445,106191,2026-04-30 14:00:00+00:00,2026-04-30,4,outros
109,3897056506819233859,Sidecar,"Mais 384 apartamentos do Minha Casa, Minha Vida entregues hoje, aqui na Bahia, em Camaçari. Uma nova fase para as mais de 1.500 pessoas que vão viver no Residencial Verdes Horizontes. 

Obra do Novo PAC. Tem biblioteca, playground, academia ao ar livre, campinho de futebol e áreas de convivência. E o que é essencial: fica perto de escola, creche e unidade de saúde. 

Em todo o Brasil, já superamos a meta de 2 milhões de contratações do Minha Casa, Minha Vida e pretendemos fechar o ano com 3 milhões de contratos. Mais de 1,5 milhão de moradias já foram entregues desde 2023. Moradia é dignidade 🏘️.

📸 Breno Araújo",https://www.instagram.com/p/DYVID7WlchD/,1127,11848,2026-05-14 19:02:39+00:00,2026-05-14,5,politicas_sociais
110,3884613560647476432,Sidecar,"Democracia é esperança em movimento. No prato cheio, no cuidado que chega a tempo, no abraço no fim do dia. É, mais do que nunca, tempo de lutar para substituir o desalento pelo sonho e o ódio pela esperança, construindo um Brasil mais justo e humanitário para todos e para todas.

📸 @ricardostuckert",https://www.instagram.com/p/DXo63OsDuTQ/,7220,102854,2026-04-27 15:00:44+00:00,2026-04-27,4,governo_instituicoes
111,3883133808861855351,Video,"Que tal um sábado em família com a minha deliciosa lasanha de berinjela? É uma receita leve, prática e cheia de carinho, com temperos brasileiros e da agricultura familiar. Já provou? Vai alegrar a casa, cuidar da sua saúde e conquistar todo mundo com sabor. 😋💜

🎥 @ricardostuckert",https://www.instagram.com/p/DXjqaAchT53/,5279,87101,2026-04-25 14:00:00+00:00,2026-04-25,4,outros
112,3891926786878241351,Video,"Encontro com o presidente dos Estados Unidos, @potus, em Washington. 

🎥 @ricardostuckert",https://www.instagram.com/p/DYC5srXtHpH/,34031,450870,2026-05-07 17:13:01+00:00,2026-05-07,5,governo_instituicoes
113,3885972158636000114,Sidecar,"Após mais de 25 anos de negociações, o acordo entre o Mercosul e a União Europeia foi promulgado pelo Brasil e entra em vigor a partir do dia 1º de maio.

Um marco que amplia oportunidades, estimula investimentos e impulsiona a economia, com mais acesso a mercados e melhores condições para exportar. Avanço que fortalece o Mercosul, reafirma a soberania e gera mais empregos e crescimento para o Brasil. 🇧🇷🌎",https://www.instagram.com/p/DXtvxbqjoNy/,8596,45759,2026-04-29 12:00:00+00:00,2026-04-29,4,economia_producao
114,3887725229917491543,Sidecar,"Hoje é dia de reconhecer quem move o Brasil todos os dias. 

Mais emprego, salário mínimo com aumento real e mais renda para quem trabalha.

Seguimos avançando com justiça social e mais dignidade: alívio no bolso, renegociação de dívidas, com o Novo Desenrola Brasil, e mais tempo para viver, com o fim da escala 6x1.

Porque quando o trabalhador ganha, o Brasil cresce. 🇧🇷",https://www.instagram.com/p/DXz-X-hjlFX/,5165,38401,2026-05-01 22:03:04+00:00,2026-05-01,5,politicas_sociais
115,3888120607577868471,Sidecar,"Quero falar diretamente com você que trabalha duro, que levanta cedo, que enfrenta ônibus cheio e que, muitas vezes, vê o fruto do seu esforço ir embora para pagar as contas. Estamos lançando o Novo Desenrola Brasil para que as famílias endividadas possam finalmente respirar. Encaminhamos ao Congresso o projeto que acaba com a escala 6x1, garantindo dois dias livres por semana, sem redução de salário, porque não faz sentido que em pleno século 21 milhões de brasileiros trabalhem seis dias para descansar apenas um. Zeramos o Imposto de Renda para quem ganha até 5 mil, zeramos a conta de luz para quem consome até 80 quilowatts, triplicamos os beneficiários do gás de cozinha. Esse é um governo que anda do lado do povo brasileiro.

🎥 Audiovisual/PR",https://www.instagram.com/p/DX1YReqjgi3/,8294,114952,2026-05-02 11:08:37+00:00,2026-05-02,5,politicas_sociais
116,3883858685684150436,Video,"Em minha visita à Alemanha, participei da maior feira industrial do mundo, me reuni com o chanceler @bundeskanzler Friedrich Merz, conversei com empresários dos dois países e visitei a sede da Volkswagen em Wolfsburg. Uma agenda que mostrou ao planeta a força do Brasil como potência verde, soberana e pronta para liderar a transição energética global.

Firmamos 13 acordos em defesa, inteligência artificial, minerais críticos e energia limpa. Provamos, em solo alemão, que o biocombustível brasileiro emite até 99% menos CO₂ que o combustível fóssil. E com o Acordo Mercosul-União Europeia, abrimos um mercado de 720 milhões de pessoas e 22 trilhões de dólares.

🇧🇷 🤝🇩🇪 

🎥 Audiovisual / PR",https://www.instagram.com/p/DXmPOWmBPCk/,3525,41501,2026-04-26 14:00:00+00:00,2026-04-26,4,governo_instituicoes
117,3881025731942087946,Video,"Se acontecer uma final de Copa do Mundo entre Brasil e Portugal, a nossa seleção não vai dar colher de chá para nossos irmãos portugueses, viu, @luismontenegro? ⚽️🇧🇷🇵🇹",https://www.instagram.com/p/DXcLFc0jv0K/,1584,39996,2026-04-22 16:14:35+00:00,2026-04-22,4,outros
118,3880201306770421065,Image,"Um bom dia ao Brasil com saudação especial ao nosso Gabrielzinho, o nadador mineiro Gabriel Araújo. Ele conquistou nesta segunda-feira (20) o Prêmio Laureus, conhecido como Oscar do Esporte, na categoria melhor atleta com deficiência. A cerimônia ocorreu em Madri, na Espanha. 

Em 2025, Gabriel obteve três ouros no Mundial de Singapura e quebrou o recorde mundial dos 150m medley da Classe S2. Ao longo da carreira, o integrante do Bolsa Atleta já acumula seis pódios em Jogos Paralímpicos: três ouros em Paris 2024 e dois ouros e uma prata em Tóquio 2020.

Parabéns também a três brasileiros indicados em outras categorias: a skatista Rayssa Leal, o surfista Yago Dora e o tenista João Fonseca. Retrato da diversidade e excelência do esporte nacional.

📸 @ricardostuckert",https://www.instagram.com/p/DXZPofDDrVJ/,1626,55646,2026-04-21 12:54:47+00:00,2026-04-21,4,outros
119,3880423922802733130,Sidecar,"Depois de escalas importantes em Espanha e Alemanha, encerro essa passagem pela Europa com uma breve visita a Portugal. Me reuni com o primeiro-ministro @luismontenegro e com o presidente António José Seguro, empossado em 9 de março. 

São oportunidades para estreitar o relacionamento bilateral, às vésperas da entrada em vigor do Acordo Mercosul - União Europeia, em 1º de maio. 

Os vínculos com Portugal são únicos, diante da história, cultura e língua em comum. Cerca de meio milhão de brasileiros vivem regularmente lá, a segunda maior comunidade nacional fora do país, atrás apenas dos Estados Unidos. 

Em 2025, a corrente de comércio entre os dois lados foi de US$ 4,55 bilhões. As exportações brasileiras atingiram US$ 3,3 bilhões, e as importações totalizaram US$ 1,25 bilhão. Uma troca com cada vez mais produtos tecnológicos, sobretudo da indústria aeronáutica, como consequência de investimentos da Embraer em Portugal.

📸@ricardostuckert",https://www.instagram.com/p/DXaCP-YlbBK/,857,15855,2026-04-21 20:16:40+00:00,2026-04-21,4,governo_instituicoes
120,3880318442725582617,Image,"Um ano de saudades do meu querido amigo Papa Francisco. Sua mensagem de paz e de esperança se faz cada dia mais atual, e seguirá ecoando no coração da humanidade.

📸 @ricardostuckert",https://www.instagram.com/p/DXZqRCaDicZ/,4716,203540,2026-04-21 16:47:25+00:00,2026-04-21,4,outros
121,3883768097710331841,Video,"Visitei a Feira Brasil na Mesa, da Embrapa, em Brasília, e conversei com os expositores sobre o principal objetivo da feira: mostrar ao Brasil a riqueza do que a gente produz.

É dar visibilidade à diversidade dos nossos alimentos, fortalecer a agricultura familiar, aproximar quem produz de quem consome e conectar pesquisa, inovação e políticas públicas.

Porque valorizar o que é nosso também é fortalecer o campo e gerar mais oportunidades para o povo brasileiro.

🎥 @ricardostuckert",https://www.instagram.com/p/DXl6oH-BNfB/,8083,115157,2026-04-26 11:00:00+00:00,2026-04-26,4,economia_producao
